Rank: 1 | Name: Wii Sports | Platform: Wii Sports | Year: 2006 | Genre: Sports | Publisher: Nintendo | NA_Sales: 41.49 | EU_Sales: 29.02 | JP_Sales: 3.77 | Other_Sales: 8.46 | Global_Sales: 82.74
Rank: 7961 | Name: NCAA Final Four 2001 | Platform: NCAA Final Four 2001 | Year: 2000 | Genre: Sports | Publisher: Sony Computer Entertainment | NA_Sales: 0.09 | EU_Sales: 0.07 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.19
Rank: 7962 | Name: Farmtopia | Platform: Farmtopia | Year: 2010 | Genre: Simulation | Publisher: 505 Games | NA_Sales: 0.18 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.19
Rank: 7963 | Name: Robin Hood: Defender of the Crown | Platform: Robin Hood: Defender of the Crown | Year: 2003 | Genre: Strategy | Publisher: Capcom | NA_Sales: 0.09 | EU_Sales: 0.07 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.19
Rank: 7964 | Name: SD Gundam GX | Platform: SD Gundam GX | Year: 1994 | Genre: Strategy | Publisher: Namco Bandai Games | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.19 | Other_Sales: 0 | Global_Sales: 0.19
Rank: 7965 | Name: R-Type Final | Platform: R-Type Final | Year: 2003 | Genre: Shooter | Publisher: Metro 3D | NA_Sales: 0.09 | EU_Sales: 0.07 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.19
Rank: 7966 | Name: Jackie Chan Adventures: Legend of the Dark Hand | Platform: Jackie Chan Adventures: Legend of the Dark Hand | Year: 2001 | Genre: Action | Publisher: Activision | NA_Sales: 0.13 | EU_Sales: 0.05 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.19
Rank: 7967 | Name: MotoGP | Platform: MotoGP | Year: 2009 | Genre: Racing | Publisher: Capcom | NA_Sales: 0.05 | EU_Sales: 0.11 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.19
Rank: 7968 | Name: Sega GT 2002 | Platform: Sega GT 2002 | Year: 2002 | Genre: Racing | Publisher: Sega | NA_Sales: 0.12 | EU_Sales: 0.03 | JP_Sales: 0.03 | Other_Sales: 0.01 | Global_Sales: 0.19
Rank: 7969 | Name: Ty the Tasmanian Tiger 3: Night of the Quinkan | Platform: Ty the Tasmanian Tiger 3: Night of the Quinkan | Year: 2005 | Genre: Action | Publisher: Activision | NA_Sales: 0.09 | EU_Sales: 0.07 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.19
Rank: 7970 | Name: WWE SmackDown vs. Raw 2009 | Platform: WWE SmackDown vs. Raw 2009 | Year: 2008 | Genre: Fighting | Publisher: THQ | NA_Sales: 0.15 | EU_Sales: 0.02 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.19
Rank: 7971 | Name: Pro Evolution Soccer 2014 | Platform: Pro Evolution Soccer 2014 | Year: 2013 | Genre: Action | Publisher: Konami Digital Entertainment | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.19 | Other_Sales: 0 | Global_Sales: 0.19
Rank: 7972 | Name: Samurai Warriors 2: Empires | Platform: Samurai Warriors 2: Empires | Year: 2006 | Genre: Action | Publisher: Tecmo Koei | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.19 | Other_Sales: 0 | Global_Sales: 0.19
Rank: 7973 | Name: Blood Omen 2 | Platform: Blood Omen 2 | Year: 2002 | Genre: Action | Publisher: Eidos Interactive | NA_Sales: 0.14 | EU_Sales: 0.04 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.19
Rank: 7974 | Name: Jurassic: The Hunted | Platform: Jurassic: The Hunted | Year: 2009 | Genre: Shooter | Publisher: Activision | NA_Sales: 0.17 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.19
Rank: 7975 | Name: J-League Pro Soccer Club o Tsukurou! 5 | Platform: J-League Pro Soccer Club o Tsukurou! 5 | Year: 2007 | Genre: Sports | Publisher: Sega | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.19 | Other_Sales: 0 | Global_Sales: 0.19
Rank: 7976 | Name: Harry Potter: Quidditch World Cup | Platform: Harry Potter: Quidditch World Cup | Year: 2003 | Genre: Sports | Publisher: Electronic Arts | NA_Sales: 0.14 | EU_Sales: 0.04 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.19
Rank: 7977 | Name: Dance Central: Spotlight | Platform: Dance Central: Spotlight | Year: 2014 | Genre: Misc | Publisher: Microsoft Game Studios | NA_Sales: 0.15 | EU_Sales: 0.03 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.19
Rank: 7978 | Name: Little Battlers eXperience W | Platform: Little Battlers eXperience W | Year: 2012 | Genre: Role-Playing | Publisher: Level 5 | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.19 | Other_Sales: 0 | Global_Sales: 0.19
Rank: 7979 | Name: Magical Starsign (US sales) | Platform: Magical Starsign (US sales) | Year: 2006 | Genre: Role-Playing | Publisher: Nintendo | NA_Sales: 0.16 | EU_Sales: 0.03 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.19
Rank: 7980 | Name: Tekken Tag Tournament 2 | Platform: Tekken Tag Tournament 2 | Year: 2012 | Genre: Fighting | Publisher: Namco Bandai Games | NA_Sales: 0.09 | EU_Sales: 0.07 | JP_Sales: 0.01 | Other_Sales: 0.01 | Global_Sales: 0.19
Rank: 7981 | Name: Hot Wheels: Battle Force 5 | Platform: Hot Wheels: Battle Force 5 | Year: 2009 | Genre: Racing | Publisher: Activision | NA_Sales: 0.17 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.19
Rank: 7982 | Name: Dragon Blade: Wrath of Fire | Platform: Dragon Blade: Wrath of Fire | Year: 2007 | Genre: Action | Publisher: D3Publisher | NA_Sales: 0.17 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.19
Rank: 7983 | Name: La Pucelle: Tactics | Platform: La Pucelle: Tactics | Year: 2002 | Genre: Role-Playing | Publisher: Tecmo Koei | NA_Sales: 0.09 | EU_Sales: 0.07 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.19
Rank: 7984 | Name: Phantasy Star Nova | Platform: Phantasy Star Nova | Year: 2014 | Genre: Role-Playing | Publisher: Sega | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.19 | Other_Sales: 0 | Global_Sales: 0.19
Rank: 7985 | Name: SBK X: Superbike World Championship | Platform: SBK X: Superbike World Championship | Year: 2010 | Genre: Racing | Publisher: Black Bean Games | NA_Sales: 0.1 | EU_Sales: 0.07 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.19
Rank: 7986 | Name: Samurai Warriors: State of War | Platform: Samurai Warriors: State of War | Year: 2005 | Genre: Action | Publisher: Tecmo Koei | NA_Sales: 0.07 | EU_Sales: 0 | JP_Sales: 0.11 | Other_Sales: 0.01 | Global_Sales: 0.19
Rank: 7987 | Name: Tiger Woods PGA Tour 07 | Platform: Tiger Woods PGA Tour 07 | Year: 2006 | Genre: Sports | Publisher: Electronic Arts | NA_Sales: 0.13 | EU_Sales: 0.05 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.19
Rank: 7988 | Name: Call of Juarez | Platform: Call of Juarez | Year: 2007 | Genre: Shooter | Publisher: Ubisoft | NA_Sales: 0.14 | EU_Sales: 0.02 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.19
Rank: 7989 | Name: Star Wars: The Clone Wars & Tetris Worlds | Platform: Star Wars: The Clone Wars & Tetris Worlds | Year: 2002 | Genre: Misc | Publisher: Microsoft Game Studios | NA_Sales: 0.14 | EU_Sales: 0.04 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.19
Rank: 7990 | Name: The Bee Game | Platform: The Bee Game | Year: 2007 | Genre: Adventure | Publisher: Midway Games | NA_Sales: 0.17 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.19
Rank: 7991 | Name: EverQuest Online Adventures: Frontiers | Platform: EverQuest Online Adventures: Frontiers | Year: 2003 | Genre: Role-Playing | Publisher: Sony Online Entertainment | NA_Sales: 0.09 | EU_Sales: 0.07 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.19
Rank: 7992 | Name: Cabela's Survival: Shadows of Katmai | Platform: Cabela's Survival: Shadows of Katmai | Year: 2011 | Genre: Sports | Publisher: Activision | NA_Sales: 0.14 | EU_Sales: 0.03 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.19
Rank: 7993 | Name: NBA Ballers: Chosen One | Platform: NBA Ballers: Chosen One | Year: 2008 | Genre: Sports | Publisher: Midway Games | NA_Sales: 0.17 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.19
Rank: 7994 | Name: WWE All Stars | Platform: WWE All Stars | Year: 2011 | Genre: Fighting | Publisher: THQ | NA_Sales: 0.12 | EU_Sales: 0.04 | JP_Sales: 0 | Other_Sales: 0.03 | Global_Sales: 0.19
Rank: 7995 | Name: Treasures of the Deep | Platform: Treasures of the Deep | Year: 1997 | Genre: Action | Publisher: Namco Bandai Games | NA_Sales: 0.1 | EU_Sales: 0.07 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.19
Rank: 7996 | Name: Phantasy Star Online Ver. 2 | Platform: Phantasy Star Online Ver. 2 | Year: 2001 | Genre: Role-Playing | Publisher: Sega | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.19 | Other_Sales: 0 | Global_Sales: 0.19
Rank: 7997 | Name: EyePet & Friends | Platform: EyePet & Friends | Year: 2011 | Genre: Simulation | Publisher: Sony Computer Entertainment | NA_Sales: 0.06 | EU_Sales: 0.09 | JP_Sales: 0 | Other_Sales: 0.03 | Global_Sales: 0.19
Rank: 7998 | Name: The Lord of the Rings: War in the North | Platform: The Lord of the Rings: War in the North | Year: 2011 | Genre: Action | Publisher: Warner Bros. Interactive Entertainment | NA_Sales: 0.04 | EU_Sales: 0.11 | JP_Sales: 0 | Other_Sales: 0.03 | Global_Sales: 0.18
Rank: 7999 | Name: Major League Baseball 2K10 | Platform: Major League Baseball 2K10 | Year: 2010 | Genre: Sports | Publisher: Take-Two Interactive | NA_Sales: 0.17 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8000 | Name: Fight Club | Platform: Fight Club | Year: 2004 | Genre: Fighting | Publisher: Vivendi Games | NA_Sales: 0.09 | EU_Sales: 0.07 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.18
Rank: 8001 | Name: Hello Kitty: Birthday Adventures | Platform: Hello Kitty: Birthday Adventures | Year: 2010 | Genre: Adventure | Publisher: Namco Bandai Games | NA_Sales: 0.06 | EU_Sales: 0.11 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.18
Rank: 8002 | Name: Syndicate | Platform: Syndicate | Year: 2012 | Genre: Shooter | Publisher: Electronic Arts | NA_Sales: 0.1 | EU_Sales: 0.06 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.18
Rank: 8003 | Name: Dance Dance Revolution: Disney Grooves | Platform: Dance Dance Revolution: Disney Grooves | Year: 2009 | Genre: Simulation | Publisher: Konami Digital Entertainment | NA_Sales: 0.17 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8004 | Name: Pure Futbol | Platform: Pure Futbol | Year: 2010 | Genre: Sports | Publisher: Ubisoft | NA_Sales: 0.08 | EU_Sales: 0.09 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.18
Rank: 8005 | Name: Harvest Moon: A Wonderful Life Special Edition | Platform: Harvest Moon: A Wonderful Life Special Edition | Year: 2004 | Genre: Simulation | Publisher: 505 Games | NA_Sales: 0.09 | EU_Sales: 0.07 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.18
Rank: 8006 | Name: Sports Illustrated for Kids: Football | Platform: Sports Illustrated for Kids: Football | Year: 2003 | Genre: Sports | Publisher: BAM! Entertainment | NA_Sales: 0.13 | EU_Sales: 0.05 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.18
Rank: 8007 | Name: The Last Airbender | Platform: The Last Airbender | Year: 2010 | Genre: Action | Publisher: THQ | NA_Sales: 0.13 | EU_Sales: 0.04 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8008 | Name: Happy Cooking | Platform: Happy Cooking | Year: 2006 | Genre: Simulation | Publisher: Ubisoft | NA_Sales: 0.17 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8009 | Name: .hack//Quarantine Part 4: The Final Chapter | Platform: .hack//Quarantine Part 4: The Final Chapter | Year: 2003 | Genre: Role-Playing | Publisher: Atari | NA_Sales: 0.09 | EU_Sales: 0.07 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.18
Rank: 8010 | Name: Close Combat: First to Fight | Platform: Close Combat: First to Fight | Year: 2005 | Genre: Shooter | Publisher: Take-Two Interactive | NA_Sales: 0.14 | EU_Sales: 0.04 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8011 | Name: MotoGP 14 | Platform: MotoGP 14 | Year: 2014 | Genre: Racing | Publisher: Milestone S.r.l. | NA_Sales: 0.04 | EU_Sales: 0.11 | JP_Sales: 0 | Other_Sales: 0.04 | Global_Sales: 0.18
Rank: 8012 | Name: Indiana Jones and the Emperor's Tomb | Platform: Indiana Jones and the Emperor's Tomb | Year: 2003 | Genre: Action | Publisher: LucasArts | NA_Sales: 0.14 | EU_Sales: 0.04 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8013 | Name: NBA Live 08 | Platform: NBA Live 08 | Year: 2007 | Genre: Sports | Publisher: Electronic Arts | NA_Sales: 0.17 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.18
Rank: 8014 | Name: Buffy the Vampire Slayer: Chaos Bleeds | Platform: Buffy the Vampire Slayer: Chaos Bleeds | Year: 2003 | Genre: Action | Publisher: Vivendi Games | NA_Sales: 0.09 | EU_Sales: 0.07 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.18
Rank: 8015 | Name: Half-Minute Hero | Platform: Half-Minute Hero | Year: 2009 | Genre: Role-Playing | Publisher: Rising Star Games | NA_Sales: 0.08 | EU_Sales: 0.02 | JP_Sales: 0.07 | Other_Sales: 0.02 | Global_Sales: 0.18
Rank: 8016 | Name: Rock Band Track Pack Volume 2 | Platform: Rock Band Track Pack Volume 2 | Year: 2008 | Genre: Misc | Publisher: MTV Games | NA_Sales: 0.16 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8017 | Name: Reel Fishing II | Platform: Reel Fishing II | Year: 2000 | Genre: Sports | Publisher: Victor Interactive | NA_Sales: 0.1 | EU_Sales: 0.07 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8018 | Name: Ringling Bros. and Barnum & Bailey Circus | Platform: Ringling Bros. and Barnum & Bailey Circus | Year: 2009 | Genre: Action | Publisher: Take-Two Interactive | NA_Sales: 0.17 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8019 | Name: The Walking Dead: Season One | Platform: The Walking Dead: Season One | Year: 2013 | Genre: Adventure | Publisher: Square Enix | NA_Sales: 0.14 | EU_Sales: 0 | JP_Sales: 0.01 | Other_Sales: 0.03 | Global_Sales: 0.18
Rank: 8020 | Name: Ty the Tasmanian Tiger | Platform: Ty the Tasmanian Tiger | Year: 2002 | Genre: Platform | Publisher: Electronic Arts | NA_Sales: 0.14 | EU_Sales: 0.04 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8021 | Name: Dead or Alive | Platform: Dead or Alive | Year: 1997 | Genre: Fighting | Publisher: Tecmo Koei | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.18 | Other_Sales: 0 | Global_Sales: 0.18
Rank: 8022 | Name: Driving Emotion Type-S | Platform: Driving Emotion Type-S | Year: 2000 | Genre: Racing | Publisher: Electronic Arts | NA_Sales: 0.04 | EU_Sales: 0.03 | JP_Sales: 0.11 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8023 | Name: Siren | Platform: Siren | Year: 2003 | Genre: Adventure | Publisher: Sony Computer Entertainment | NA_Sales: 0.09 | EU_Sales: 0.07 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.18
Rank: 8024 | Name: "The Chronicles of Narnia: The Lion | Platform: "The Chronicles of Narnia: The Lion | Year: DS | Genre: 2005 | Publisher: Action | NA_Sales: Disney Interactive Studios | EU_Sales: 0.15 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.01
Rank: 8025 | Name: NARC | Platform: NARC | Year: 2005 | Genre: Shooter | Publisher: Midway Games | NA_Sales: 0.14 | EU_Sales: 0.04 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8026 | Name: Naruto Shippuden: Dragon Blade Chronicles | Platform: Naruto Shippuden: Dragon Blade Chronicles | Year: 2009 | Genre: Action | Publisher: 505 Games | NA_Sales: 0.11 | EU_Sales: 0.02 | JP_Sales: 0.05 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8027 | Name: Dynasty Warriors 8: Empires | Platform: Dynasty Warriors 8: Empires | Year: 2014 | Genre: Action | Publisher: Tecmo Koei | NA_Sales: 0.06 | EU_Sales: 0.07 | JP_Sales: 0.03 | Other_Sales: 0.02 | Global_Sales: 0.18
Rank: 8028 | Name: Super Robot Taisen J | Platform: Super Robot Taisen J | Year: 2005 | Genre: Strategy | Publisher: Banpresto | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.18 | Other_Sales: 0 | Global_Sales: 0.18
Rank: 8029 | Name: Evolve | Platform: Evolve | Year: 2015 | Genre: Shooter | Publisher: Take-Two Interactive | NA_Sales: 0.07 | EU_Sales: 0.1 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8030 | Name: Nep League DS | Platform: Nep League DS | Year: 2007 | Genre: Sports | Publisher: Jaleco | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.18 | Other_Sales: 0 | Global_Sales: 0.18
Rank: 8031 | Name: Ar tonelico 2: Melody of Metafalica | Platform: Ar tonelico 2: Melody of Metafalica | Year: 2007 | Genre: Role-Playing | Publisher: Nippon Ichi Software | NA_Sales: 0.04 | EU_Sales: 0.03 | JP_Sales: 0.11 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8032 | Name: de Blob 2 | Platform: de Blob 2 | Year: 2011 | Genre: Platform | Publisher: THQ | NA_Sales: 0.11 | EU_Sales: 0.06 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.18
Rank: 8033 | Name: Lips: Party Classics | Platform: Lips: Party Classics | Year: 2010 | Genre: Misc | Publisher: Microsoft Game Studios | NA_Sales: 0.05 | EU_Sales: 0.11 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.18
Rank: 8034 | Name: Casper: Friends Around the World | Platform: Casper: Friends Around the World | Year: 2000 | Genre: Action | Publisher: TDK Core | NA_Sales: 0.1 | EU_Sales: 0.07 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8035 | Name: Borderlands | Platform: Borderlands | Year: 2009 | Genre: Shooter | Publisher: Take-Two Interactive | NA_Sales: 0.01 | EU_Sales: 0.14 | JP_Sales: 0 | Other_Sales: 0.04 | Global_Sales: 0.18
Rank: 8036 | Name: Jurassic Park III: Island Attack | Platform: Jurassic Park III: Island Attack | Year: 2001 | Genre: Adventure | Publisher: Konami Digital Entertainment | NA_Sales: 0.13 | EU_Sales: 0.05 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.18
Rank: 8037 | Name: Chaotic: Shadow Warriors | Platform: Chaotic: Shadow Warriors | Year: 2009 | Genre: Action | Publisher: Activision | NA_Sales: 0.17 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8038 | Name: Ghostbusters: The Video Game | Platform: Ghostbusters: The Video Game | Year: 2009 | Genre: Action | Publisher: Atari | NA_Sales: 0.16 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.18
Rank: 8039 | Name: GameBoy Wars | Platform: GameBoy Wars | Year: 1991 | Genre: Strategy | Publisher: Nintendo | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.18 | Other_Sales: 0 | Global_Sales: 0.18
Rank: 8040 | Name: Amplitude | Platform: Amplitude | Year: 2003 | Genre: Misc | Publisher: Sony Computer Entertainment | NA_Sales: 0.09 | EU_Sales: 0.07 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.18
Rank: 8041 | Name: Alone in the Dark | Platform: Alone in the Dark | Year: 2008 | Genre: Adventure | Publisher: Atari | NA_Sales: 0.09 | EU_Sales: 0.08 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.18
Rank: 8042 | Name: Company of Heroes: Anthology | Platform: Company of Heroes: Anthology | Year: 2009 | Genre: Strategy | Publisher: THQ | NA_Sales: 0 | EU_Sales: 0.15 | JP_Sales: 0 | Other_Sales: 0.04 | Global_Sales: 0.18
Rank: 8043 | Name: Shape Up | Platform: Shape Up | Year: 2014 | Genre: Misc | Publisher: Ubisoft | NA_Sales: 0.08 | EU_Sales: 0.09 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8044 | Name: Gauntlet: Seven Sorrows | Platform: Gauntlet: Seven Sorrows | Year: 2005 | Genre: Role-Playing | Publisher: Midway Games | NA_Sales: 0.14 | EU_Sales: 0.04 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8045 | Name: AirForce Delta Storm | Platform: AirForce Delta Storm | Year: 2001 | Genre: Shooter | Publisher: Konami Digital Entertainment | NA_Sales: 0.14 | EU_Sales: 0.04 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8046 | Name: Trauma Team | Platform: Trauma Team | Year: N/A | Genre: Simulation | Publisher: Unknown | NA_Sales: 0.15 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8047 | Name: Monopoly Party | Platform: Monopoly Party | Year: 2002 | Genre: Misc | Publisher: Infogrames | NA_Sales: 0.14 | EU_Sales: 0.04 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8048 | Name: Fear Effect 2: Retro Helix | Platform: Fear Effect 2: Retro Helix | Year: 2001 | Genre: Action | Publisher: Eidos Interactive | NA_Sales: 0.1 | EU_Sales: 0.07 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8049 | Name: How to Train Your Dragon | Platform: How to Train Your Dragon | Year: 2010 | Genre: Action | Publisher: Activision | NA_Sales: 0.12 | EU_Sales: 0.04 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.18
Rank: 8050 | Name: Remember Me | Platform: Remember Me | Year: 2013 | Genre: Action | Publisher: Capcom | NA_Sales: 0.1 | EU_Sales: 0.07 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.18
Rank: 8051 | Name: International Superstar Soccer 2000 (JP weekly sales) | Platform: International Superstar Soccer 2000 (JP weekly sales) | Year: 1999 | Genre: Sports | Publisher: Konami Digital Entertainment | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.18 | Other_Sales: 0 | Global_Sales: 0.18
Rank: 8052 | Name: Chocobo no Fushigi Dungeon for WonderSwan | Platform: Chocobo no Fushigi Dungeon for WonderSwan | Year: 1999 | Genre: Role-Playing | Publisher: Namco Bandai Games | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.18 | Other_Sales: 0 | Global_Sales: 0.18
Rank: 8053 | Name: Klonoa: Door to Phantomile | Platform: Klonoa: Door to Phantomile | Year: 1997 | Genre: Platform | Publisher: Sony Computer Entertainment | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.17 | Other_Sales: 0.01 | Global_Sales: 0.18
Rank: 8054 | Name: Vietcong: Purple Haze | Platform: Vietcong: Purple Haze | Year: 2004 | Genre: Shooter | Publisher: Gathering of Developers | NA_Sales: 0.09 | EU_Sales: 0.07 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.18
Rank: 8055 | Name: Hitman: HD Trilogy | Platform: Hitman: HD Trilogy | Year: 2013 | Genre: Action | Publisher: Square Enix | NA_Sales: 0.07 | EU_Sales: 0.09 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.18
Rank: 8056 | Name: Atari Anniversary Advance | Platform: Atari Anniversary Advance | Year: 2002 | Genre: Misc | Publisher: Atari | NA_Sales: 0.13 | EU_Sales: 0.05 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.18
